Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
11,21947493198939,21947509965536,16.766597,0
11,21947509965536,21947526732367,16.766831,0
11,21947526732367,21947543499305,16.766938,0
11,21947543499305,21947560266344,16.767039,0
11,21947560266344,21947577032998,16.766654,0
11,21947577032998,21947593800033,16.767035,0
11,21947593800033,21947610564689,16.764656,0
11,21947610564689,21947627330824,16.766135,0
11,21947627330824,21947644096935,16.766111,0
11,21947644096935,21947660864021,16.767086,0
11,21947660864021,21947677631034,16.767013,0
11,21947677631034,21947694397978,16.766944,0
11,21947694397978,21947711164663,16.766685,0
11,21947711164663,21947727931349,16.766686,0
11,21947727931349,21947744697195,16.765846,0
11,21947744697195,21947761462513,16.765318,0
11,21947761462513,21947778228787,16.766274,0
11,21947778228787,21947794995903,16.767116,0
11,21947794995903,21947811762886,16.766983,0
11,21947811762886,21947828530040,16.767154,0
11,21947828530040,21947845296789,16.766749,0
11,21947845296789,21947862061973,16.765184,0
11,21947862061973,21947878827348,16.765375,0
11,21947878827348,21947895593678,16.76633,0
11,21947895593678,21947912360410,16.766732,0
11,21947912360410,21947929127590,16.76718,0
11,21947929127590,21947945894761,16.767171,0
11,21947945894761,21947962662105,16.767344,0
11,21947962662105,21947979429186,16.767081,0
11,21947979429186,21947996196360,16.767174,0
11,21947996196360,21948012963379,16.767019,0
11,21948012963379,21948029730101,16.766722,0
11,21948029730101,21948046496759,16.766658,0
11,21948046496759,21948063263304,16.766545,0
11,21948063263304,21948080029106,16.765802,0
11,21948080029106,21948096795871,16.766765,0
11,21948096795871,21948113562416,16.766545,0
11,21948113562416,21948130328886,16.76647,0
11,21948130328886,21948147095459,16.766573,0
11,21948147095459,21948163862049,16.76659,0
11,21948163862049,21948180628485,16.766436,0
12,21948180628485,21948197395351,16.766866,0
12,21948197395351,21948214161348,16.765997,0
12,21948214161348,21948230927444,16.766096,0
12,21948230927444,21948247691032,16.763588,0
12,21948247691032,21948264458265,16.767233,0
12,21948264458265,21948281225432,16.767167,0
12,21948281225432,21948297992803,16.767371,0
12,21948297992803,21948314759647,16.766844,0
12,21948314759647,21948331527102,16.767455,0
12,21948331527102,21948348294451,16.767349,0
12,21948348294451,21948365061833,16.767382,0
12,21948365061833,21948381829254,16.767421,0
12,21948381829254,21948398596462,16.767208,0
12,21948398596462,21948415363724,16.767262,0
12,21948415363724,21948432130887,16.767163,0
12,21948432130887,21948448897573,16.766686,0
12,21948448897573,21948465664574,16.767001,0
12,21948465664574,21948482430797,16.766223,0
12,21948482430797,21948499198027,16.76723,0
12,21948499198027,21948515965353,16.767326,0
12,21948515965353,21948532732317,16.766964,0
12,21948532732317,21948549499019,16.766702,0
12,21948549499019,21948566265426,16.766407,0
12,21948566265426,21948583032048,16.766622,0
12,21948583032048,21948599799275,16.767227,0
12,21948599799275,21948616565750,16.766475,0
12,21948616565750,21948633332974,16.767224,0
12,21948633332974,21948650099961,16.766987,0
12,21948650099961,21948666867239,16.767278,0
12,21948666867239,21948683634002,16.766763,0
12,21948683634002,21948700401066,16.767064,0
12,21948700401066,21948717168073,16.767007,0
12,21948717168073,21948733934656,16.766583,0
12,21948733934656,21948750700789,16.766133,0
12,21948750700789,21948767466013,16.765224,0
12,21948767466013,21948784231330,16.765317,0
12,21948784231330,21948800998425,16.767095,0
12,21948800998425,21948817765336,16.766911,0
12,21948817765336,21948834532205,16.766869,0
12,21948834532205,21948851298451,16.766246,0
12,21948851298451,21948868065625,16.767174,0
12,21948868065625,21948884832795,16.76717,0
12,21948884832795,21948901600012,16.767217,0
12,21948901600012,21948918366984,16.766972,0
12,21948918366984,21948935133005,16.766021,0
12,21948935133005,21948951899557,16.766552,0
12,21948951899557,21948968666229,16.766672,0
12,21948968666229,21948985432953,16.766724,0
12,21948985432953,21949002200215,16.767262,0
12,21949002200215,21949018966173,16.765958,0
12,21949018966173,21949035732313,16.76614,0
12,21949035732313,21949052498599,16.766286,0
12,21949052498599,21949069264530,16.765931,0
12,21949069264530,21949086028859,16.764329,0
12,21949086028859,21949102794876,16.766017,0
12,21949102794876,21949119561560,16.766684,0
12,21949119561560,21949136328514,16.766954,0
12,21949136328514,21949153095196,16.766682,0
12,21949153095196,21949169861927,16.766731,0
12,21949169861927,21949186628012,16.766085,0
13,21949186628012,21949203394712,16.7667,0
13,21949203394712,21949220161481,16.766769,0
13,21949220161481,21949236928586,16.767105,0
13,21949236928586,21949253695230,16.766644,0
13,21949253695230,21949270462520,16.76729,0
13,21949270462520,21949287229664,16.767144,0
13,21949287229664,21949303996412,16.766748,0
13,21949303996412,21949320762837,16.766425,0
13,21949320762837,21949337528774,16.765937,0
13,21949337528774,21949354294944,16.76617,0
13,21949354294944,21949371061491,16.766547,0
13,21949371061491,21949387828359,16.766868,0
13,21949387828359,21949404595715,16.767356,0
13,21949404595715,21949421362363,16.766648,0
13,21949421362363,21949438128853,16.76649,0
13,21949438128853,21949454895780,16.766927,0
13,21949454895780,21949471661985,16.766205,0
13,21949471661985,21949488427986,16.766001,0
13,21949488427986,21949505194710,16.766724,0
13,21949505194710,21949521960361,16.765651,0
13,21949521960361,21949538727383,16.767022,0
13,21949538727383,21949555494049,16.766666,0
13,21949555494049,21949572260947,16.766898,0
13,21949572260947,21949589027786,16.766839,0
13,21949589027786,21949605794398,16.766612,0
13,21949605794398,21949622561279,16.766881,0
13,21949622561279,21949639328099,16.76682,0
13,21949639328099,21949656094955,16.766856,0
13,21949656094955,21949672862286,16.767331,0
13,21949672862286,21949689629457,16.767171,0
13,21949689629457,21949706395845,16.766388,0
13,21949706395845,21949723162652,16.766807,0
13,21949723162652,21949739929783,16.767131,0
13,21949739929783,21949756696848,16.767065,0
13,21949756696848,21949773463435,16.766587,0
13,21949773463435,21949790229054,16.765619,0
13,21949790229054,21949806996057,16.767003,0
13,21949806996057,21949823762965,16.766908,0
13,21949823762965,21949840529544,16.766579,0
13,21949840529544,21949857296794,16.76725,0
13,21949857296794,21949874063783,16.766989,0
13,21949874063783,21949890830469,16.766686,0
13,21949890830469,21949907597538,16.767069,0
13,21949907597538,21949924363579,16.766041,0
13,21949924363579,21949941130174,16.766595,0
13,21949941130174,21949957897126,16.766952,0
13,21949957897126,21949974663751,16.766625,0
13,21949974663751,21949991430787,16.767036,0
13,21949991430787,21950008197132,16.766345,0
13,21950008197132,21950024963061,16.765929,0
13,21950024963061,21950041729080,16.766019,0
13,21950041729080,21950058495391,16.766311,0
13,21950058495391,21950075262704,16.767313,0
13,21950075262704,21950092029506,16.766802,0
13,21950092029506,21950108795547,16.766041,0
13,21950108795547,21950125562158,16.766611,0
13,21950125562158,21950142328515,16.766357,0
13,21950142328515,21950159094446,16.765931,0
13,21950159094446,21950175860954,16.766508,0
14,21950175860954,21950192628216,16.767262,0
14,21950192628216,21950209395274,16.767058,0
14,21950209395274,21950226161861,16.766587,0
14,21950226161861,21950242928346,16.766485,0
14,21950242928346,21950259694782,16.766436,0
14,21950259694782,21950276461002,16.76622,0
14,21950276461002,21950293228214,16.767212,0
14,21950293228214,21950309994646,16.766432,0
14,21950309994646,21950326759503,16.764857,0
14,21950326759503,21950343526538,16.767035,0
14,21950343526538,21950360293646,16.767108,0
14,21950360293646,21950377060962,16.767316,0
14,21950377060962,21950393828033,16.767071,0
14,21950393828033,21950410594764,16.766731,0
14,21950410594764,21950427361680,16.766916,0
14,21950427361680,21950444128498,16.766818,0
14,21950444128498,21950460895803,16.767305,0
14,21950460895803,21950477662268,16.766465,0
14,21950477662268,21950494428191,16.765923,0
14,21950494428191,21950511194161,16.76597,0
14,21950511194161,21950527960208,16.766047,0
14,21950527960208,21950544726863,16.766655,0
14,21950544726863,21950561492887,16.766024,0
14,21950561492887,21950578258116,16.765229,0
14,21950578258116,21950595024098,16.765982,0
14,21950595024098,21950611791669,16.767571,0
14,21950611791669,21950628558852,16.767183,0
14,21950628558852,21950645325920,16.767068,0
14,21950645325920,21950662092442,16.766522,0
14,21950662092442,21950678859562,16.76712,0
14,21950678859562,21950695626606,16.767044,0
14,21950695626606,21950712393766,16.76716,0
14,21950712393766,21950729160722,16.766956,0
14,21950729160722,21950745928073,16.767351,0
14,21950745928073,21950762694746,16.766673,0
14,21950762694746,21950779461881,16.767135,0
14,21950779461881,21950796228881,16.767,0
14,21950796228881,21950812995941,16.76706,0
14,21950812995941,21950829763470,16.767529,0
14,21950829763470,21950846530435,16.766965,0
14,21950846530435,21950863297721,16.767286,0
14,21950863297721,21950880064858,16.767137,0
14,21950880064858,21950896831471,16.766613,0
14,21950896831471,21950913598229,16.766758,0
14,21950913598229,21950930364126,16.765897,0
14,21950930364126,21950947130062,16.765936,0
14,21950947130062,21950963896777,16.766715,0
14,21950963896777,21950980663346,16.766569,0
14,21950980663346,21950997430727,16.767381,0
14,21950997430727,21951014197702,16.766975,0
14,21951014197702,21951030963973,16.766271,0
14,21951030963973,21951047727852,16.763879,0
14,21951047727852,21951064494773,16.766921,0
14,21951064494773,21951081261247,16.766474,0
14,21951081261247,21951098028092,16.766845,0
14,21951098028092,21951114794439,16.766347,0
14,21951114794439,21951131561383,16.766944,0
14,21951131561383,21951148328544,16.767161,0
14,21951148328544,21951165094892,16.766348,0
14,21951165094892,21951181862178,16.767286,0
15,21951181862178,21951198629105,16.766927,0
15,21951198629105,21951215396283,16.767178,0
15,21951215396283,21951232162782,16.766499,0
15,21951232162782,21951248929099,16.766317,0
15,21951248929099,21951265696125,16.767026,0
15,21951265696125,21951282463133,16.767008,0
15,21951282463133,21951299229743,16.76661,0
15,21951299229743,21951315996574,16.766831,0
15,21951315996574,21951332762878,16.766304,0
15,21951332762878,21951349528622,16.765744,0
15,21951349528622,21951366295452,16.76683,0
15,21951366295452,21951383062468,16.767016,0
15,21951383062468,21951399829267,16.766799,0
15,21951399829267,21951416596026,16.766759,0
15,21951416596026,21951433362725,16.766699,0
15,21951433362725,21951450128935,16.76621,0
15,21951450128935,21951466895406,16.766471,0
15,21951466895406,21951483662455,16.767049,0
15,21951483662455,21951500429826,16.767371,0
15,21951500429826,21951517196480,16.766654,0
15,21951517196480,21951533963421,16.766941,0
15,21951533963421,21951550730432,16.767011,0
15,21951550730432,21951567497333,16.766901,0
15,21951567497333,21951584264659,16.767326,0
15,21951584264659,21951601030744,16.766085,0
15,21951601030744,21951617796839,16.766095,0
15,21951617796839,21951634563459,16.76662,0
15,21951634563459,21951651330444,16.766985,0
15,21951651330444,21951668097394,16.76695,0
15,21951668097394,21951684863676,16.766282,0
15,21951684863676,21951701629128,16.765452,0
15,21951701629128,21951718395103,16.765975,0
15,21951718395103,21951735161618,16.766515,0
15,21951735161618,21951751928567,16.766949,0
15,21951751928567,21951768695534,16.766967,0
15,21951768695534,21951785462149,16.766615,0
15,21951785462149,21951802229303,16.767154,0
15,21951802229303,21951818996311,16.767008,0
15,21951818996311,21951835763373,16.767062,0
15,21951835763373,21951852530219,16.766846,0
15,21951852530219,21951869296243,16.766024,0
15,21951869296243,21951886062630,16.766387,0
15,21951886062630,21951902829514,16.766884,0
15,21951902829514,21951919596246,16.766732,0
15,21951919596246,21951936363221,16.766975,0
15,21951936363221,21951953129530,16.766309,0
15,21951953129530,21951969895814,16.766284,0
15,21951969895814,21951986661937,16.766123,0
15,21951986661937,21952003427681,16.765744,0
15,21952003427681,21952020193577,16.765896,0
15,21952020193577,21952036960046,16.766469,0
15,21952036960046,21952053726531,16.766485,0
15,21952053726531,21952070493238,16.766707,0
15,21952070493238,21952087260162,16.766924,0
15,21952087260162,21952104024699,16.764537,0
15,21952104024699,21952120790110,16.765411,0
15,21952120790110,21952137556731,16.766621,0
15,21952137556731,21952154323138,16.766407,0
15,21952154323138,21952171089098,16.76596,0
15,21952171089098,21952187856223,16.767125,0
16,21952187856223,21952204623572,16.767349,0
16,21952204623572,21952221391013,16.767441,0
16,21952221391013,21952238158571,16.767558,0
16,21952238158571,21952254925642,16.767071,0
16,21952254925642,21952271691685,16.766043,0
16,21952271691685,21952288457115,16.76543,0
16,21952288457115,21952305222614,16.765499,0
16,21952305222614,21952321988472,16.765858,0
16,21952321988472,21952338755596,16.767124,0
16,21952338755596,21952355522805,16.767209,0
16,21952355522805,21952372290339,16.767534,0
16,21952372290339,21952389057428,16.767089,0
16,21952389057428,21952405824049,16.766621,0
16,21952405824049,21952422590128,16.766079,0
16,21952422590128,21952439356341,16.766213,0
16,21952439356341,21952456122712,16.766371,0
16,21952456122712,21952472890230,16.767518,0
16,21952472890230,21952489657007,16.766777,0
16,21952489657007,21952506424000,16.766993,0
16,21952506424000,21952523190866,16.766866,0
16,21952523190866,21952539957737,16.766871,0
16,21952539957737,21952556724661,16.766924,0
16,21952556724661,21952573491656,16.766995,0
16,21952573491656,21952590258214,16.766558,0
16,21952590258214,21952607025752,16.767538,0
16,21952607025752,21952623792868,16.767116,0
16,21952623792868,21952640559281,16.766413,0
16,21952640559281,21952657325789,16.766508,0
16,21952657325789,21952674092651,16.766862,0
16,21952674092651,21952690860028,16.767377,0
16,21952690860028,21952707626292,16.766264,0
16,21952707626292,21952724392723,16.766431,0
16,21952724392723,21952741159877,16.767154,0
16,21952741159877,21952757926826,16.766949,0
16,21952757926826,21952774693419,16.766593,0
16,21952774693419,21952791460386,16.766967,0
16,21952791460386,21952808227124,16.766738,0
16,21952808227124,21952824993236,16.766112,0
16,21952824993236,21952841759705,16.766469,0
16,21952841759705,21952858526767,16.767062,0
16,21952858526767,21952875293787,16.76702,0
16,21952875293787,21952892060859,16.767072,0
16,21952892060859,21952908828076,16.767217,0
16,21952908828076,21952925592876,16.7648,0
16,21952925592876,21952942358970,16.766094,0
16,21952942358970,21952959123518,16.764548,0
16,21952959123518,21952975889908,16.76639,0
16,21952975889908,21952992656361,16.766453,0
16,21952992656361,21953009423920,16.767559,0
16,21953009423920,21953026190308,16.766388,0
16,21953026190308,21953042957271,16.766963,0
16,21953042957271,21953059723873,16.766602,0
16,21953059723873,21953076491066,16.767193,0
16,21953076491066,21953093258237,16.767171,0
16,21953093258237,21953110025773,16.767536,0
16,21953110025773,21953126792824,16.767051,0
16,21953126792824,21953143559370,16.766546,0
16,21953143559370,21953160326408,16.767038,0
16,21953160326408,21953177093704,16.767296,0
17,21953177093704,21953193859926,16.766222,0
17,21953193859926,21953210624374,16.764448,0
17,21953210624374,21953227389482,16.765108,0
17,21953227389482,21953244156096,16.766614,0
17,21953244156096,21953260922698,16.766602,0
17,21953260922698,21953277688501,16.765803,0
17,21953277688501,21953294454247,16.765746,0
17,21953294454247,21953311220122,16.765875,0
17,21953311220122,21953327984857,16.764735,0
17,21953327984857,21953344749137,16.76428,0
17,21953344749137,21953361514304,16.765167,0
17,21953361514304,21953378281880,16.767576,0
17,21953378281880,21953395048354,16.766474,0
