Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence
28,367575092838062,367575049590923,-43.247139,367575049595662,367575128520045,78.924383,up,0.4612664
28,367575212438126,367575160682080,-51.756046,367575160704215,367575237426462,76.722247,up,0.43240547
28,367575333630274,367575268903601,-64.726673,367575268909747,367575344462775,75.553028,up,0.5220028
28,367575412858355,367575375209913,-37.648442,367575375213455,367575442751951,67.538496,up,0.5045986
28,367575533388835,367575473221069,-60.167766,367575473224090,367575556461390,83.2373,up,0.42600906
28,367575653826972,367575587800508,-66.026464,367575587813320,367575668795359,80.982039,up,0.4729808
29,367575772593234,367575700756248,-71.836986,367575700774685,367575798449747,97.675062,up,0.40172577
29,367575852694649,367575829078917,-23.615732,367575829085219,367575890735694,61.650475,up,0.33898845
29,367575971770129,367575921778978,-49.991151,367575921788562,367575993747840,71.959278,up,0.46887738
29,367576051980762,367576024731853,-27.248909,367576024740551,367576091630506,66.889955,up,0.4126844
29,367576172963795,367576123720144,-49.243651,367576123741186,367576198678068,74.936882,up,0.45489264
29,367576292036255,367576229130884,-62.905371,367576229135415,367576297281151,68.145736,up,0.45852762
29,367576371978190,367576329306206,-42.671984,367576329318915,367576408088454,78.769539,up,0.34544465
29,367576492645337,367576440640020,-52.005317,367576440643978,367576512101902,71.457924,up,0.46047133
29,367576612395037,367576543067686,-69.327351,367576543080707,367576625374934,82.294227,up,0.4013048
29,367576691891763,367576657051239,-34.840524,367576657057177,367576719469214,62.412037,up,0.40975553
30,367576812140890,367576750933488,-61.207402,367576750939582,367576817286880,66.347298,up,0.40534413
30,367576891733710,367576849079019,-42.654691,367576849087873,367576924866578,75.778705,up,0.4099257
30,367577012148254,367576955560488,-56.587766,367576955578821,367577041806955,86.228134,up,0.4092028
