Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Total Time Elapsed (ms)
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.020679,24.793335
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.663596,24.436252
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.094898,23.867554
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.145679,23.918335
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.411252,24.183908
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.223024,23.99568
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.428701,25.201357
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.686721,24.459377
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.474377,24.247033
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.909117,24.681773
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.569586,24.342242
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.422711,24.195367
74,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.509951,24.282607
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.528075,24.300731
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.742554,24.51521
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.02693,24.799586
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.552815,24.325471
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.998753,23.771409
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.261304,24.03396
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.03094,23.803596
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.336253,24.108909
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.501773,24.274429
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.05745,23.830106
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.584326,24.356982
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.638023,24.410679
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.367763,24.140419
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.386096,24.158752
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.637294,24.40995
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.567138,24.339794
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.476304,24.24896
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.631982,24.404638
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.440002,24.212658
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.733753,24.506409
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.441669,24.214325
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.077138,23.849794
75,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.294794,24.06745
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.075419,23.848075
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.044534,23.81719
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.417242,24.189898
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.343388,24.116044
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.554585,24.327241
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.790419,24.563075
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.135106,24.907762
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.977138,24.749794
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.571408,24.344064
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.962503,24.735159
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.100158,24.872814
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.37995,24.152606
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.133856,23.906512
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.954429,23.727085
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.167919,23.940575
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.898387,24.671043
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.004168,23.776824
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.133648,23.906304
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.473023,24.245679
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.700263,24.472919
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.389273,24.161929
76,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.899586,24.672242
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.961513,23.734169
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.388752,24.161408
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.799273,24.571929
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.493127,24.265783
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.799065,24.571721
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.590211,24.362867
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.394898,24.167554
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.084013,23.856669
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.322658,24.095314
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.164794,23.93745
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.991408,23.764064
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.934533,23.707189
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.218909,23.991565
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.255888,24.028544
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.300783,24.073439
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.835732,24.608388
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.821201,24.593857
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.661877,24.434533
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.179846,23.952502
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.825992,24.598648
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.544169,24.316825
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.392398,24.165054
77,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.556252,24.328908
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.973232,24.745888
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.146721,23.919377
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.206981,23.979637
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.496461,24.269117
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.041617,23.814273
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.025471,23.798127
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.51594,24.288596
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.344429,24.117085
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.807034,24.57969
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.500835,24.273491
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.378492,24.151148
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.486148,24.258804
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.577866,24.350522
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.539586,24.312242
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.722137,24.494793
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.520471,24.293127
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.597086,24.369742
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.614898,24.387554
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.41193,24.184586
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.093596,23.866252
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.382971,24.155627
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.149793,23.922449
78,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.428805,24.201461
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.327294,24.09995
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.589846,24.362502
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.655263,24.427919
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.681981,24.454637
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.723491,24.496147
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.773804,24.54646
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.376721,24.149377
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.625158,24.397814
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.309221,24.081877
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.947241,24.719897
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.724117,24.496773
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.030263,23.802919
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.15844,23.931096
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.14896,23.921616
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.258336,24.030992
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.76646,24.539116
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.022033,24.794689
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.390575,24.163231
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.079638,24.852294
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.581408,24.354064
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.6212,24.393856
79,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.121461,24.894117
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.432294,24.20495
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.463387,24.236043
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.075992,23.848648
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.140888,23.913544
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.097242,23.869898
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.130054,23.90271
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.629794,24.40245
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.742242,24.514898
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.323076,24.095732
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.138128,24.910784
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.525419,24.298075
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.213023,24.985679
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.619169,24.391825
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.382033,24.154689
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.754273,24.526929
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.502815,24.275471
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.473023,24.245679
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.239065,25.011721
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.999169,23.771825
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.322815,24.095471
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.012763,23.785419
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.014429,23.787085
80,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.001356,23.774012
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.465784,24.23844
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.104325,24.876981
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.799637,25.572293
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.916512,24.689168
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.698648,24.471304
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.551982,24.324638
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.303596,24.076252
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.603128,24.375784
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.699533,24.472189
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.413492,24.186148
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.117971,23.890627
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.063284,23.83594
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.244013,24.016669
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.281565,24.054221
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.060992,23.833648
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.453335,24.225991
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.025106,24.797762
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.033648,24.806304
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.720002,24.492658
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.91521,24.687866
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.380836,24.153492
81,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.636512,24.409168
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.157815,24.930471
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.624326,24.396982
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.491877,24.264533
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.13594,24.908596
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.045315,23.817971
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.187085,23.959741
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.973596,23.746252
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.291356,25.064012
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.838752,24.611408
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.969689,24.742345
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.38745,24.160106
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.478023,24.250679
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.362398,24.135054
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.486617,24.259273
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.003805,24.776461
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.89594,24.668596
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.358335,24.130991
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.269794,24.04245
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.734846,24.507502
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.041513,24.814169
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.289846,24.062502
82,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.055315,23.827971
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.455263,24.227919
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.080783,23.853439
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.220315,23.992971
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.074377,23.847033
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,25.402763,27.175419
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.196721,23.969377
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.538856,24.311512
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.838544,24.6112
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.575107,25.347763
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.726982,24.499638
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.724429,24.497085
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.465836,24.238492
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.062867,23.835523
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.11745,23.890106
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.299221,24.071877
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.512346,24.285002
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.23443,24.007086
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.365731,24.138387
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.19068,23.963336
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.996617,24.769273
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.629065,24.401721
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.475158,24.247814
83,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.271304,24.04396
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.471773,24.244429
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.714429,24.487085
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.3337,24.106356
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.615575,24.388231
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.460836,24.233492
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.309116,24.081772
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.199586,23.972242
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.126773,23.899429
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.13995,23.912606
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.021043,23.793699
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.136148,23.908804
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.601669,24.374325
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.627554,24.40021
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.888284,24.66094
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.676512,24.449168
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.515628,24.288284
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.315158,24.087814
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.547137,24.319793
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.79844,24.571096
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.799325,24.571981
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.608701,24.381357
84,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.33594,24.108596
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.902659,23.675315
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.152502,23.925158
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.282189,24.054845
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.007034,23.77969
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.1387,23.911356
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.373231,24.145887
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.39995,24.172606
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.814742,24.587398
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.771721,24.544377
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.534533,24.307189
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.601409,24.374065
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.379013,24.151669
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.565471,24.338127
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.476929,24.249585
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.842137,24.614793
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.618544,24.3912
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.81021,23.582866
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.01219,23.784846
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.112919,23.885575
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.125367,23.898023
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.92219,23.694846
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.424794,24.19745
85,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.522346,24.295002
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.702919,24.475575
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,24.000784,25.77344
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.597554,24.37021
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.545211,24.317867
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.674794,24.44745
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.805055,24.577711
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.780888,24.553544
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.381252,24.153908
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.943023,23.715679
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.113023,23.885679
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.437294,24.20995
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.012294,23.78495
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,21.915627,23.688283
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.278283,24.050939
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.681721,24.454377
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.632815,24.405471
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.7162,24.488856
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.689065,24.461721
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.343857,24.116513
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.511773,24.284429
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.45896,24.231616
86,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.451669,24.224325
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.363544,24.1362
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.672346,24.445002
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.312086,24.084742
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.178023,23.950679
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.425211,24.197867
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.119168,23.891824
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.059221,23.831877
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.39646,24.169116
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.449325,24.221981
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.425835,24.198491
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,23.298128,25.070784
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.274117,24.046773
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.390888,24.163544
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.642242,24.414898
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.311877,24.084533
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.368596,24.141252
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.912711,24.685367
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.661044,24.4337
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.328231,24.100887
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.473909,24.246565
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.164638,23.937294
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.285784,24.05844
87,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.007919,23.780575
88,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.16396,23.936616
88,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.297711,24.070367
88,4.48E+14,4.48E+14,1.772656,4.48E+14,4.48E+14,22.35995,24.132606
