,BT 1,BT 2,BT 3,BT 4,BT 5,AT 1,AT 2,AT 3,AT 4,AT 5
1294,61.695683,79.463497,58.62511,71.248809,62.145579,,,,,
1295,67.739486,82.945581,54.330422,69.722872,63.215319,,,,,
1296,65.351413,69.835059,52.615526,73.697247,62.019277,,,,,
1297,61.873496,71.950945,61.26011,66.052558,56.58412,,,,,
1298,68.692611,75.353132,54.863287,75.772611,58.032975,,,,,
1299,61.042767,77.807872,54.630161,66.26584,56.575995,,,,,
1300,62.942506,74.622456,53.454276,72.467716,61.201725,,,,,
1301,59.391308,67.736361,53.974588,80.685893,60.8686,,,,,
1302,64.949122,68.009434,64.64959,79.008237,58.864902,,,,,
1303,62.746934,70.501361,54.751933,72.286987,52.934224,,,,,
1304,62.950266,66.767819,53.936724,74.495059,52.253756,,,,,
1305,69.248601,72.464695,51.924588,76.067247,52.593964,,,,,
1306,65.205631,67.262507,54.464381,78.664383,53.470162,,,,,
1307,64.381152,72.377976,54.7861,79.95631,53.299485,,,,,
1308,60.8211,74.930893,61.37459,75.190007,58.38412,,,,,
1309,55.988964,85.295061,57.38511,74.29881,55.495631,,,,,
1310,55.606255,72.397768,54.87761,72.40183,56.827245,,,,,
1311,58.34787,73.512716,59.229954,76.38433,56.173183,,,,,
1312,66.087455,71.276778,58.440891,70.149955,56.442975,,,,,
1313,58.826933,72.831934,54.234641,75.846778,57.678183,,,,,
1314,62.506517,77.891727,53.759432,70.452924,56.180995,,,,,
1315,63.012923,65.984017,59.143808,75.245841,64.523236,,,,,
1316,54.580213,68.140319,58.467819,75.044539,62.765163,,,,,
1317,62.68183,72.382612,54.299068,67.597558,59.57261,,,,,
1318,64.958183,71.021413,59.993548,76.519226,53.855057,,,,,
1319,63.80636,69.316101,54.795631,79.250893,61.326829,,,,,
1320,62.818235,67.049434,55.233391,74.103497,57.053755,,,,,
1321,63.838756,71.835059,64.07834,67.844174,60.135579,,,,,
1322,66.75907,75.742143,57.740631,70.45058,60.797506,,,,,
1323,64.076309,72.86506,54.029537,78.62032,62.403912,,,,,
1324,65.773601,81.167612,60.994693,79.586101,56.189069,,,,,
1325,59.543392,80.687248,66.078913,64.342871,57.679642,,,,,
1326,62.818288,72.115685,54.406307,72.475788,66.435111,,,,,
1327,56.335318,70.991153,62.888131,75.057352,61.475996,,,,,
1328,61.79287,70.722038,55.718548,71.656466,61.260475,,,,,
1329,62.819538,68.473184,63.053704,73.799538,60.971308,,,,,
1330,63.022402,66.146413,59.889433,73.48558,61.460006,,,,,
1331,65.012089,76.767091,62.983548,69.036882,53.344068,,,,,
1332,58.084797,72.406518,51.71162,68.305007,57.79386,,,,,
1333,66.060683,76.639904,54.511151,85.493186,62.021204,,,,,
1334,66.565215,70.931152,58.604642,70.264643,58.011256,,,,,
1335,66.451881,71.717299,58.655995,69.501517,57.442141,,,,,
1336,58.737193,71.058497,55.906828,74.187768,63.102089,,,,,
1337,63.869069,67.468028,58.999485,77.409539,65.988912,,,,,
1338,62.36761,65.956726,79.781206,70.120528,66.90808,,,,,
1339,64.585736,67.683548,62.193964,76.862768,62.728444,,,,,
1340,62.339642,72.021413,54.796777,69.819538,60.797975,,,,,
1341,63.124329,69.447351,56.514589,73.80782,62.943861,,,,,
1342,61.051621,67.769694,61.920266,78.469956,62.909746,,,,,
1343,63.213548,75.657195,60.760995,70.750997,57.907193,,,,,
1344,63.758236,73.530632,54.339485,71.069278,56.964016,,,,,
1345,64.277194,77.328185,57.156776,70.213028,59.276985,,,,,
1346,61.280787,68.365475,53.83386,75.113132,60.493078,,,,,
1347,65.093288,79.47506,62.930736,72.011414,59.450631,,,,,
1348,58.734798,64.186725,55.164693,74.745684,57.890526,,,,,
1349,61.590371,79.115529,53.985682,70.522142,67.150892,,,,,
1350,59.45386,91.809957,54.573495,72.945685,56.677662,,,,,
1351,59.496568,72.043601,61.21985,75.135216,59.874121,,,,,
1352,57.189745,71.297195,58.840266,68.586153,59.358079,,,,,
1353,62.591985,70.038861,63.621673,71.201466,59.529329,,,,,
1354,60.644016,69.064225,55.485005,85.277613,65.533236,,,,,
1355,60.733235,95.025426,58.711413,70.289851,63.326829,,,,,
1356,58.737402,70.142142,59.405735,71.475059,58.220943,,,,,
1357,59.188391,74.572924,57.313755,73.172299,57.856152,,,,,
1358,63.567819,75.959956,60.179173,78.27907,66.076153,,,,,
1359,68.574851,68.213601,64.823132,71.86782,59.344537,,,,,
1360,70.369746,72.37032,56.455527,66.142038,58.798131,,,,,
1361,74.070893,74.895216,65.435372,68.374069,61.73709,,,,,
1362,63.110996,79.628185,58.242506,68.10235,59.185839,,,,,
1363,64.144225,69.372923,63.65735,73.893757,57.165683,,,,,
1364,60.39636,69.405841,60.31787,76.466413,62.772298,,,,,
1365,68.73584,70.730789,57.914693,65.459747,57.187974,,,,,
1366,66.85459,70.208757,66.708236,73.641205,58.854069,,,,,
1367,59.221308,62.392558,59.192818,87.518134,59.369068,,,,,
1368,60.843391,67.414486,58.092454,71.450736,61.22959,,,,,
1369,62.450475,75.114174,56.33188,75.994851,64.113756,,,,,
1370,66.076152,71.763184,61.529694,71.013236,61.483131,,,,,
1371,64.240736,74.136987,71.839955,72.466309,55.252766,,,,,
1372,65.258653,64.302402,56.399224,70.615736,64.184277,,,,,
1373,65.240476,68.028549,59.112766,76.614486,58.184485,,,,,
1374,60.485423,67.24933,58.382819,76.017039,60.7911,,,,,
1375,62.632454,67.358131,58.279901,73.008132,55.155422,,,,,
1376,64.215631,69.625059,55.469276,67.381257,54.36438,,,,,
1377,59.633652,70.901309,54.836412,77.493081,60.00636,,,,,
1378,58.887089,68.65433,57.037766,72.908966,58.438756,,,,,
1379,63.125423,72.076569,58.877089,77.588757,57.892766,,,,,
1380,60.36235,70.98459,57.792193,79.574539,60.679068,,,,,
1381,57.65412,70.825267,64.397975,76.685789,56.071776,,,,,
1382,60.715162,80.346519,62.582506,74.633393,57.608131,,,,,
1383,63.970163,68.442194,52.175057,63.959277,57.625006,,,,,
1384,78.887404,72.997508,60.079798,69.861465,62.508027,,,,,
1385,66.48011,70.229486,57.755527,64.777611,54.521047,,,,,
1386,92.440582,70.737768,60.231985,65.307819,60.957089,,,,,
1387,65.03485,69.656934,64.580631,66.150059,59.347246,,,,,
1388,63.843652,67.133028,56.277141,78.101101,62.905006,,,,,
1389,60.695527,64.607819,54.265631,64.589433,57.962141,,,,,
1390,69.114903,70.082299,61.384746,68.568028,71.775788,,,,,
1391,67.137247,72.949226,55.975995,76.089434,59.943235,,,,,
1392,67.380319,70.044955,66.959121,69.126778,55.711307,,,,,
1393,67.269434,73.026674,53.860266,73.635736,59.952767,,,,,
1394,63.761569,74.912091,54.596567,67.071257,58.325892,,,,,
1395,65.493079,67.780996,54.533443,74.011726,56.426464,,,,,
1396,57.259954,71.803133,63.782559,74.495789,62.736413,,,,,
1397,59.482818,67.338965,53.879277,74.900684,52.007714,,,,,
1398,65.463131,65.447714,63.079433,65.554069,60.881933,,,,,
1399,63.973965,66.775111,59.072402,68.624121,58.018495,,,,,
1400,67.038288,71.137872,55.448859,70.959955,53.856984,,,,,
1401,60.846673,71.688184,60.475163,73.007559,57.597818,,,,,
1402,64.619173,74.823757,59.419329,68.603079,62.190527,,,,,
1403,72.993081,67.662923,60.194849,75.814904,61.8711,,,,,
1404,66.612767,71.712456,54.043495,72.250424,55.012609,,,,,
1405,63.846673,65.588339,52.587349,69.136726,61.212454,,,,,
1406,65.883236,77.42355,63.09287,68.091048,68.036257,,,,,
1407,67.445163,70.647507,61.995579,67.82308,56.030787,,,,,
1408,67.061882,71.106778,57.791725,71.112767,62.968131,,,,,
1409,66.077403,73.930163,64.06334,71.911257,57.296048,,,,,
1410,65.479069,65.330736,61.71485,68.353757,62.204121,,,,,
1411,62.970892,73.124643,56.084797,75.113653,61.526204,,,,,
1412,65.370423,73.458705,55.652714,75.714747,57.98511,,,,,
1413,67.45334,68.960268,57.259329,74.44381,57.522453,,,,,
1414,65.358392,79.28506,53.895422,74.016465,71.345163,,,,,
1415,68.764851,89.543186,56.630578,97.796728,53.766203,,,,,
1416,66.905215,87.508863,57.306464,70.837664,64.152402,,,,,
1417,66.870736,72.596934,52.326047,74.754747,53.723756,,,,,
1418,69.590476,70.183028,61.235371,73.548757,63.119433,,,,,
1419,65.355996,74.245476,54.401308,73.517299,65.905215,,,,,
1420,68.45735,72.05282,60.366047,72.817194,54.588912,,,,,
1421,64.989902,72.204538,55.089797,72.443705,54.523234,,,,,
1422,60.640058,69.47532,58.961152,75.937299,58.990422,,,,,
1423,61.028912,71.767924,62.774068,71.75933,55.037193,,,,,
1424,67.149381,79.384539,56.984641,80.273133,63.509329,,,,,
1425,65.428236,65.63084,110.182719,73.667664,63.683392,,,,,
1426,64.865788,67.709903,52.315214,72.591414,57.112349,,,,,
1427,59.405527,75.335789,56.768131,75.553757,53.763391,,,,,
1428,69.801361,67.322194,53.232037,80.462456,55.870318,,,,,
1429,61.847715,68.481674,55.768599,70.372247,58.1986,,,,,
1430,68.659903,80.337664,63.559694,74.304539,63.0086,,,,,
1431,67.383236,80.02131,60.899173,71.883288,58.61761,,,,,
1432,89.331936,65.183653,60.791464,77.514435,59.828704,,,,,
1433,59.491048,72.702194,60.707871,78.067351,61.842558,,,,,
1434,59.880162,72.765476,61.005891,76.155112,55.436881,,,,,
1435,55.802193,66.54183,55.843495,79.206674,59.208131,,,,,
1436,66.237194,68.556569,52.676151,76.982091,54.498078,,,,,
1437,62.523079,83.469383,56.134485,71.442351,61.208444,,,,,
1438,64.040787,65.903965,55.707454,70.023913,60.85735,,,,,
1439,64.652194,67.885632,61.144381,68.245684,62.326985,,,,,
1440,62.245996,70.605788,57.590995,70.219851,64.133808,,,,,
1441,67.708809,66.354798,61.01584,66.015996,59.404953,,,,,
1442,65.049225,65.46933,54.854953,70.628393,54.417401,,,,,
1443,68.59558,65.879902,55.128703,67.711569,60.687454,,,,,
1444,58.313703,68.465788,55.098703,64.878861,65.331309,,,,,
1445,58.683235,64.2961,60.116933,73.992247,66.287871,,,,,
1446,62.36985,67.046413,61.390839,64.201204,69.580892,,,,,
1447,63.69808,80.895216,55.25188,67.711101,64.261726,,,,,
1448,63.498392,72.007507,56.05511,74.970633,62.494746,,,,,
1449,61.497923,94.944593,51.186985,69.993132,61.9011,,,,,
1450,62.33235,71.727195,59.059485,73.220372,61.333339,,,,,
1451,56.888964,72.432143,60.42162,66.875058,59.534954,,,,,
1452,59.035422,71.282195,53.185786,66.750892,54.847245,,,,,
1453,60.037662,65.158236,51.671932,65.358861,53.155422,,,,,
1454,63.7761,66.700371,56.004953,71.673341,59.379537,,,,,
1455,64.080475,70.426257,60.683235,70.442351,61.710162,,,,,
1456,66.674537,73.013757,60.3711,67.720215,57.575422,,,,,
1457,60.676309,72.031465,62.961933,67.123705,59.900839,,,,,
1458,61.356985,78.147977,57.176516,68.002402,59.018027,,,,,
1459,57.276464,90.424332,59.692194,75.379486,59.362766,,,,,
1460,57.781725,68.503444,62.841048,66.69058,59.231673,,,,,
1461,63.21459,76.213393,60.61485,65.137819,52.81511,,,,,
1462,58.914225,65.71058,63.835162,68.648705,62.024798,,,,,
1463,57.491047,69.700007,60.725371,69.965111,55.180943,,,,,
1464,62.316569,74.258809,56.997558,65.423496,63.133548,,,,,
1465,56.15011,74.017716,51.699484,71.575424,58.382558,,,,,
1466,58.932402,69.4161,57.20287,68.215423,60.439902,,,,,
1467,56.738391,68.160528,59.706152,59.817923,55.193495,,,,,
1468,63.839798,64.376933,53.108286,64.508496,55.004641,,,,,
1469,63.741985,69.902819,56.393392,58.413964,55.895318,,,,,
1470,63.112037,74.067143,59.040683,57.199901,57.824954,,,,,
1471,66.459433,67.872194,59.6261,70.088393,55.523495,,,,,
1472,61.325527,68.743965,56.226203,60.97235,54.189589,,,,,
1473,57.925839,69.363392,54.289277,59.34261,59.849172,,,,,
1474,78.10131,66.111517,89.164228,62.092454,64.361621,,,,,
1475,56.456204,69.430111,62.517559,64.461517,59.472714,,,,,
1476,63.592402,64.24886,64.863548,63.814017,61.31735,,,,,
1477,64.008131,68.598809,61.403183,63.165683,57.986204,,,,,
1478,60.00261,69.278236,54.489536,64.806621,53.59235,,,,,
1479,63.087402,66.860215,63.37235,64.194955,62.299902,,,,,
1480,65.754329,67.414174,63.624434,64.693392,57.498651,,,,,
1481,65.804538,70.76558,54.993026,59.853599,51.918287,,,,,
1482,61.301516,68.478288,63.364382,66.149955,55.930631,,,,,
1483,64.382402,68.015424,56.420579,61.186308,56.925423,,,,,
1484,63.218757,78.589696,64.404642,59.583392,53.489224,,,,,
1485,58.420579,69.505111,60.831465,74.637247,60.90636,,,,,
1486,60.229485,71.074799,62.63011,54.509641,61.864329,,,,,
1487,60.358131,69.509955,51.744849,56.879381,59.655943,,,,,
1488,65.872559,68.340007,55.788131,62.271881,56.910266,,,,,
1489,58.912975,68.103913,66.390996,67.365944,61.644017,,,,,
1490,62.774381,67.952403,60.463964,66.940527,56.629276,,,,,
1491,64.895684,66.949538,53.018079,64.893756,56.710006,,,,,
1492,64.341725,74.720372,57.244537,58.450318,55.176933,,,,,
1493,69.290215,76.574226,61.547349,60.569121,54.177818,,,,,
1494,66.561829,71.695945,68.815527,69.77683,62.087142,,,,,
1495,64.434955,75.025008,56.129849,59.329902,61.346256,,,,,
1496,61.355683,72.516934,61.321256,69.968548,62.018131,,,,,
1497,62.25709,68.704121,66.158809,61.674955,54.197818,,,,,
1498,71.213445,99.848551,55.823808,63.910059,57.810683,,,,,
1499,64.42433,69.113652,59.964798,64.254694,61.061464,,,,,
1500,67.507402,80.62829,53.432922,62.762194,60.279485,,,,,
1501,66.270267,70.503913,53.02787,67.687298,55.633808,,,,,
1502,66.151256,66.381204,60.836829,64.376204,60.641568,,,,,
1503,64.031205,98.231676,60.550684,58.020215,54.823235,,,,,
1504,63.07959,67.684434,64.517611,62.059485,63.770371,,,,,
1505,62.860215,65.843444,60.904121,64.563808,60.593548,,,,,
1506,66.345632,72.531518,60.625631,59.328495,59.394798,,,,,
1507,65.445632,67.63282,61.70011,61.290266,62.378861,,,,,
1508,64.831673,74.703445,55.726308,70.010216,59.449329,,,,,
1509,64.377611,74.694903,60.423183,59.536464,59.280839,,,,,
1510,64.426673,69.858341,62.427089,60.862767,60.479381,,,,,
1511,68.084122,73.867767,56.815161,64.919225,58.869068,,,,,
1512,65.090319,70.926725,53.933339,59.899694,64.233913,,,,,
1513,66.139903,72.538497,53.501568,67.233132,60.482662,,,,,
1514,61.106881,95.370374,51.008234,61.980059,59.98235,,,,,
1515,56.828079,68.404122,60.311725,64.960683,63.088391,,,,,
1516,60.828548,67.434538,56.445891,58.789849,58.474797,,,,,
1517,57.47636,65.835632,51.945265,67.588184,55.688964,,,,,
1518,67.108444,66.468652,52.443078,71.508028,68.041934,,,,,
1519,61.394641,64.227246,63.354798,59.158808,60.270735,,,,,
1520,66.406726,68.616257,57.562141,66.667715,55.737506,,,,,
1521,68.597143,69.173601,53.258755,63.065371,59.173808,,,,,
1522,58.200787,66.91209,55.324433,60.935839,57.007923,,,,,
1523,70.569382,70.818809,59.673912,57.586099,55.042193,,,,,
1524,61.846152,71.834174,57.513756,61.652454,61.209641,,,,,
1525,58.695318,73.292663,61.992037,75.433445,54.685057,,,,,
1526,59.146568,72.02407,51.714745,77.992352,61.888912,,,,,
1527,58.967089,80.435321,56.055526,72.047195,60.654589,,,,,
1528,62.04761,69.264121,63.248861,59.307246,54.443808,,,,,
1529,59.454537,66.837611,54.384276,69.356309,65.193079,,,,,
1530,61.644486,78.658028,55.445162,62.415944,62.683704,,,,,
1531,63.578809,70.555216,58.515839,60.7611,54.396672,,,,,
1532,65.278861,68.943809,53.789536,64.886308,60.151204,,,,,
1533,61.10761,68.833392,58.728652,68.522819,60.014537,,,,,
1534,60.495058,72.943862,56.397402,64.207819,62.634537,,,,,
1535,60.124693,71.40308,65.178131,65.577923,63.112819,,,,,
1536,63.513235,81.250633,56.392089,57.855943,56.560162,,,,,
1537,58.35912,72.480789,54.802766,66.918809,100.568969,,,,,
1538,63.287037,73.215737,54.652193,61.565995,52.074536,,,,,
1539,60.488391,72.714747,55.694485,65.169329,63.750059,,,,,
1540,63.048236,67.142246,72.986258,65.420163,59.067037,,,,,
1541,64.306674,75.490268,57.256673,62.949121,64.269538,,,,,
1542,69.675215,69.687663,66.5611,59.250475,56.111464,,,,,
1543,58.538391,78.875685,59.150839,58.022193,56.079224,,,,,
1544,62.147715,78.486623,64.490579,64.50959,59.743443,,,,,
1545,65.366257,81.296935,56.122297,62.618704,57.886308,,,,,
1546,59.070891,72.673758,57.955318,57.162141,55.166255,,,,,
1547,65.537714,74.418862,58.855215,63.434746,63.104277,,,,,
1548,67.77058,72.804956,59.769433,57.617142,59.256776,,,,,
1549,58.472454,71.814122,69.498444,59.063704,59.031256,,,,,
1550,68.78558,67.227975,66.012298,59.945735,63.760423,,,,,
1551,60.341048,70.250215,70.862507,63.72735,57.422766,,,,,
1552,58.849225,70.298757,59.974172,62.029225,56.3086,,,,,
1553,64.305892,75.678081,58.156985,71.638393,59.720839,,,,,
1554,60.973027,68.802246,57.492037,59.999693,66.361569,,,,,
1555,63.093548,71.13709,54.371724,59.978131,64.991726,,,,,
1556,68.419955,69.186518,61.991412,64.37959,56.593391,,,,,
1557,67.7311,71.860163,62.667923,60.392975,59.153131,,,,,
1558,63.583704,74.313861,59.61735,66.613756,56.79735,,,,,
1559,59.337297,69.688705,59.256829,63.255163,60.101465,,,,,
1560,59.762194,68.382194,59.644537,58.341464,57.717715,,,,,
1561,65.683548,67.589226,59.329485,59.982766,60.621621,,,,,
1562,67.174382,70.294643,59.507297,65.001778,63.826516,,,,,
1563,68.422194,75.424018,57.918235,70.238445,57.482193,,,,,
1564,65.182715,75.271049,52.559849,58.925058,61.949485,,,,,
1565,64.777819,69.751777,59.018964,61.634016,60.838861,,,,,
1566,65.530163,65.998496,54.924693,65.844642,59.553443,,,,,
1567,63.886048,67.007559,58.932558,60.560422,60.314798,,,,,
1568,71.236986,71.309798,62.928184,57.002402,60.931361,,,,,
1569,89.919905,90.985322,60.18735,59.963652,58.838496,,,,,
1570,68.986934,80.136831,58.165319,64.332194,61.691985,,,,,
1571,64.09136,72.804018,60.635475,56.931464,58.227246,,,,,
1572,58.94886,77.484278,64.129016,68.259955,57.708391,,,,,
1573,60.110892,66.439382,56.763391,58.73735,58.200214,,,,,
1574,63.272715,68.296725,57.015318,65.143912,68.716621,,,,,
1575,60.240318,74.591362,59.313704,65.7311,54.940527,,,,,
1576,59.452611,63.589069,59.155787,56.857766,60.600891,,,,,
1577,65.867767,70.954746,60.24209,60.567558,66.887663,,,,,
1578,60.886725,66.800997,58.608599,60.096516,60.968652,,,,,
1579,66.524798,75.064695,60.638965,60.323339,66.304017,,,,,
1580,60.054329,71.745528,53.284849,62.107558,63.250058,,,,,
1581,58.106464,74.440841,56.980787,58.772141,58.973079,,,,,
1582,65.152194,68.823809,61.903652,56.015214,60.956204,,,,,
1583,63.724225,74.130215,58.833964,61.382923,61.935058,,,,,
1584,67.359903,78.089591,54.115318,59.822454,66.884538,,,,,
1585,63.639798,69.507819,52.991151,64.763964,62.419277,,,,,
1586,60.613131,73.748341,56.889016,57.99188,60.898913,,,,,
1587,59.405058,68.614695,55.054693,67.832142,56.234172,,,,,
1588,61.589589,79.246987,53.914745,63.443965,57.521464,,,,,
1589,60.222715,73.728966,67.168236,67.894538,58.748131,,,,,
1590,62.234902,75.027299,62.403236,64.870267,61.191986,,,,,
1591,60.19886,67.736986,61.205006,59.46386,55.270266,,,,,
1592,62.10386,75.513549,55.046933,67.693184,60.74761,,,,,
1593,64.984225,71.03407,55.577401,61.506673,60.106881,,,,,
1594,56.771568,71.178132,59.996308,64.942715,67.008861,,,,,
1595,54.175422,66.431778,53.270162,58.951047,57.221829,,,,,
1596,58.162454,76.32433,58.097037,57.444276,60.268704,,,,,
1597,59.131777,77.623289,61.708704,66.735788,60.511777,,,,,
1598,62.159121,69.557142,54.734536,57.010214,60.329537,,,,,
1599,64.220371,72.422142,62.256204,61.343651,61.155684,,,,,
1600,61.755214,72.370476,60.123235,65.533131,52.381672,,,,,
1601,65.990735,80.371258,57.41485,55.972974,59.620996,,,,,
1602,64.430215,71.887611,63.762507,64.502767,60.621517,,,,,
1603,57.918339,77.019695,67.237611,61.900423,53.470838,,,,,
1604,57.28438,67.638445,55.903859,62.467194,54.677298,,,,,
1605,58.599225,67.666725,55.487297,63.804537,62.046621,,,,,
1606,58.076412,71.636726,57.625422,58.363131,61.640891,,,,,
1607,60.696309,75.697455,54.590683,58.954694,54.33886,,,,,
1608,59.578808,74.102559,55.21886,61.94662,64.788392,,,,,
1609,59.705267,76.067352,56.442506,56.439329,56.738547,,,,,
1610,61.755683,71.565737,58.7111,65.303184,57.749433,,,,,
1611,66.422038,73.328653,55.255214,61.658651,59.617245,,,,,
1612,69.054121,74.719226,55.041672,64.013236,56.690631,,,,,
1613,64.989642,67.61334,60.511672,63.091568,58.224329,,,,,
1614,64.756048,72.386205,57.967922,63.27636,59.842454,,,,,
1615,58.949589,76.75032,57.580891,67.277246,58.642454,,,,,
1616,66.534382,74.173549,57.594694,63.820787,65.216829,,,,,
1617,60.476412,69.445528,67.290371,64.546465,60.841777,,,,,
1618,66.091205,68.286205,60.166777,58.446777,52.752506,,,,,
1619,61.04011,69.69433,54.281725,61.965527,54.688651,,,,,
1620,70.432872,76.061101,57.124224,62.773756,59.717454,,,,,
1621,66.171048,71.72308,56.844693,67.050892,56.812766,,,,,
1622,68.314382,67.395632,57.065527,65.893392,65.062976,,,,,
1623,64.90735,79.283758,67.509382,68.741413,58.227819,,,,,
1624,66.206934,82.99506,60.610422,55.563964,62.559329,,,,,
1625,61.008496,72.667559,57.176099,65.352923,54.324433,,,,,
1626,67.274121,75.981727,54.774537,67.035163,52.387453,,,,,
1627,71.249799,72.408654,61.19209,62.966673,53.759745,,,,,
1628,61.093444,71.67407,58.340996,63.969642,59.512871,,,,,
1629,54.954953,82.626831,64.212403,66.64334,62.368183,,,,,
1630,63.650788,70.411778,56.886933,67.196986,57.531308,,,,,
1631,62.970527,68.171674,50.646724,61.617506,60.37261,,,,,
1632,66.649642,72.286362,58.192037,65.080007,61.728079,,,,,
1633,68.425006,70.209382,59.44287,56.938027,58.188912,,,,,
1634,67.438341,69.945215,58.733496,65.836725,57.790527,,,,,
1635,68.33709,71.399643,61.92636,63.477871,55.021568,,,,,
1636,57.703808,69.749694,62.19584,59.475058,57.410423,,,,,
1637,67.951621,70.277819,57.851881,59.236881,54.543131,,,,,
1638,61.818027,69.858914,58.346464,66.833913,58.420058,,,,,
1639,66.616777,66.489382,66.334486,63.954746,68.256309,,,,,
1640,71.077559,72.080736,53.991203,62.826204,60.673184,,,,,
1641,73.901987,70.2236,63.08058,61.72459,59.836048,,,,,
1642,65.031829,69.618184,61.501152,58.48761,61.333495,,,,,
1643,63.921725,70.883705,63.858912,72.87808,56.109173,,,,,
1644,66.4786,68.767975,64.176777,59.659745,61.038808,,,,,
1645,56.695527,70.50032,57.226204,67.732663,57.652245,,,,,
1646,67.39334,96.687457,55.567453,62.54011,60.376516,,,,,
1647,60.218808,65.653757,52.114797,58.983392,61.965684,,,,,
1648,72.052142,66.160319,61.000787,62.435736,59.141152,,,,,
1649,62.846308,66.214486,60.774434,54.881308,59.116985,,,,,
1650,63.533704,65.761881,54.54563,61.657142,57.867245,,,,,
1651,66.354642,67.768652,57.122714,56.95735,58.358287,,,,,
1652,59.76011,67.377611,64.660371,61.329641,59.472349,,,,,
1653,67.175736,77.523029,60.666361,58.574537,53.728963,,,,,
1654,59.812402,66.534955,60.039225,61.648288,60.185006,,,,,
1655,64.807871,71.089278,59.473235,63.828496,60.73235,,,,,
1656,61.935736,68.766309,56.979225,67.520944,60.601413,,,,,
1657,67.068757,76.307664,53.220266,58.287818,61.101256,,,,,
1658,67.237975,72.199278,57.521308,56.279485,58.667349,,,,,
1659,68.337351,76.580164,62.289017,90.600009,63.499954,,,,,
1660,62.2211,67.90011,62.709121,58.765735,55.403339,,,,,
1661,68.805788,69.732194,55.055318,66.901257,59.185578,,,,,
1662,61.995423,70.206362,63.489173,61.339537,58.50261,,,,,
1663,59.382089,72.123132,59.862246,58.001412,64.815788,,,,,
1664,62.312715,65.655475,58.968912,62.912454,61.931881,,,,,
1665,62.830684,67.58459,55.728912,57.451204,62.413756,,,,,
1666,65.921309,70.956778,56.010006,59.274745,56.099276,,,,,
1667,67.184225,70.606935,58.142714,59.905527,53.395058,,,,,
1668,64.998496,75.045841,63.978288,61.472871,58.789068,,,,,
1669,67.182559,73.851466,59.308444,63.656725,63.543496,,,,,
1670,58.56287,73.703341,61.633131,57.940162,53.884276,,,,,
1671,59.269277,78.747821,55.682766,57.787401,88.819592,,,,,
1672,64.557767,67.131673,63.131256,60.456048,52.23563,,,,,
1673,67.482923,74.542977,56.340578,68.411725,55.235579,,,,,
1674,63.975631,73.662143,62.553964,63.606933,61.615579,,,,,
1675,61.849173,72.607768,60.078183,61.184224,57.846933,,,,,
1676,64.872142,73.258132,56.536985,60.049277,55.396152,,,,,
1677,63.388028,69.213652,58.103026,57.223912,57.000891,,,,,
1678,67.666309,64.9611,57.820475,63.222506,58.697714,,,,,
1679,71.175684,79.963601,66.815111,64.038756,59.823027,,,,,
1680,67.453288,71.410633,69.680267,61.631985,57.999589,,,,,
1681,69.160267,88.123603,52.766672,64.191725,60.689433,,,,,
1682,61.262194,69.307455,54.907349,59.251829,67.663132,,,,,
1683,62.92912,74.256102,59.187298,67.899746,63.237194,,,,,
1684,65.615944,70.952039,57.701412,62.880787,61.686308,,,,,
1685,64.933184,72.040476,55.18037,59.872975,62.756673,,,,,
1686,63.431777,71.608966,53.473912,54.897714,58.554745,,,,,
1687,69.64834,69.195371,65.860424,58.869746,63.447402,,,,,
1688,57.397089,68.220007,63.350995,55.454537,55.140995,,,,,
1689,68.168445,64.425475,63.342298,63.496465,60.328704,,,,,
1690,58.571829,70.19558,58.220787,63.191517,60.45162,,,,,
1691,63.556257,69.85032,57.892193,57.719068,59.570423,,,,,
1692,66.576049,84.364853,57.514798,64.307819,56.266985,,,,,
1693,65.220423,87.427613,59.419329,56.514537,50.687609,,,,,
1694,61.555318,70.234382,76.408133,67.430007,59.090579,,,,,
1695,62.653027,75.108758,56.5086,63.019641,55.302922,,,,,
1696,59.362819,69.252924,57.872454,60.474277,55.645787,,,,,
1697,64.709173,69.010528,57.115891,61.660319,64.207662,,,,,
1698,61.861777,74.954747,59.984693,61.710318,57.040318,,,,,
1699,63.646569,69.035215,57.800735,59.466308,53.51912,,,,,
1700,65.54558,74.574539,56.140005,63.512923,53.96563,,,,,
1701,64.57511,75.445268,58.281152,55.48761,66.627351,,,,,
1702,95.14053,74.769955,58.509276,60.90636,61.197663,,,,,
1703,61.729589,65.473497,55.781881,56.452818,57.9761,,,,,
1704,63.076412,69.863549,55.287089,60.370527,62.820475,,,,,
1705,62.59136,67.29683,55.49735,60.540058,58.520996,,,,,
1706,68.720111,78.504435,58.266151,59.100371,54.877662,,,,,
1707,56.650006,71.817246,62.191256,62.65162,61.896204,,,,,
1708,64.82636,76.181101,66.126465,56.380422,64.213548,,,,,
1709,61.749798,75.268185,59.953131,58.849016,53.373912,,,,,
1710,64.324642,76.526831,60.590736,59.365423,56.540682,,,,,
1711,60.585631,70.418601,59.063808,57.369902,52.71813,,,,,
1712,60.80209,76.896726,63.570891,56.992142,58.285996,,,,,
1713,65.155215,71.915216,61.532506,59.513131,58.165006,,,,,
1714,59.902662,71.363705,64.601986,56.857557,68.180372,,,,,
1715,72.468601,67.156934,60.395371,57.965683,59.605214,,,,,
